measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Nigeria,Both,All Ages,Cardiovascular diseases,Rate,2019,76.10707996,92.64222928,60.69966071
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2009,244.8947451,273.4599457,184.6916004
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2009,0.022258635,0.024630704,0.016953582
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2009,9.110596194,10.17328134,6.870913424
Deaths,Oman,Both,All Ages,Total cancers,Number,2009,1074.721036,1135.79471,1013.662023
Deaths,Oman,Both,All Ages,Total cancers,Percent,2009,0.097678476,0.101462206,0.092303269
Deaths,Oman,Both,All Ages,Total cancers,Rate,2009,39.98186803,42.25393631,37.71034515
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2009,4533.963775,4823.926757,4306.747104
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2009,0.412096224,0.438836433,0.395326127
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2009,168.6729256,179.4601543,160.2199906
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2009,575.4100187,625.403854,528.7722993
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2009,0.052297009,0.056362784,0.048361385
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2009,21.40645494,23.26633007,19.67143433
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2010,247.9001799,275.6217554,191.1620448
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2010,0.021792549,0.024098023,0.016778915
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2010,8.735158538,9.711972501,6.735899784
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2010,603.0610303,657.3941335,549.4340665
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2010,0.053011092,0.057134756,0.048751576
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2010,21.24981801,23.16433163,19.36018634
Deaths,Oman,Both,All Ages,Total cancers,Number,2010,1107.928454,1167.822406,1038.482223
Deaths,Oman,Both,All Ages,Total cancers,Percent,2010,0.097390877,0.101178433,0.092056256
Deaths,Oman,Both,All Ages,Total cancers,Rate,2010,39.03962758,41.15008657,36.59257877
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2010,4697.904758,5005.814325,4463.572411
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2010,0.412973041,0.439728186,0.396066208
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2010,165.538173,176.3878581,157.2810987
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2011,4890.853394,5249.783751,4655.670535
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2011,0.405085073,0.432377224,0.388334515
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2011,154.1230743,165.4338713,146.7118717
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2011,255.2561447,284.1363255,197.3839164
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2011,0.021143115,0.023409569,0.016267488
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2011,8.04376222,8.953849252,6.220062955
Deaths,Oman,Both,All Ages,Total cancers,Number,2011,1184.164976,1244.872595,1109.490969
Deaths,Oman,Both,All Ages,Total cancers,Percent,2011,0.098078895,0.101949534,0.092231075
Deaths,Oman,Both,All Ages,Total cancers,Rate,2011,37.31601252,39.22906209,34.96284703
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2011,640.7316515,698.435888,582.3921256
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2011,0.053068203,0.057518135,0.048559891
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2011,20.1910636,22.00946902,18.35263861
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2013,5067.468677,5456.102806,4785.98102
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2013,0.400977951,0.429086175,0.381932988
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2013,131.893226,142.0083766,124.5668235
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2013,262.2654014,294.3135597,202.7616076
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2013,0.020752408,0.023070435,0.015999359
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2013,6.826096433,7.66022788,5.277365139
Deaths,Oman,Both,All Ages,Total cancers,Number,2012,1250.986569,1320.420924,1155.462266
Deaths,Oman,Both,All Ages,Total cancers,Percent,2012,0.099906833,0.104542173,0.092492303
Deaths,Oman,Both,All Ages,Total cancers,Rate,2012,34.7474629,36.67607486,32.09417528
Deaths,Oman,Both,All Ages,Total cancers,Number,2013,1265.673626,1348.674527,1161.953536
Deaths,Oman,Both,All Ages,Total cancers,Percent,2013,0.100151364,0.105695126,0.092054913
Deaths,Oman,Both,All Ages,Total cancers,Rate,2013,32.94224162,35.10254242,30.24267343
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2012,258.4173513,288.5648085,200.4046682
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2012,0.020638262,0.022925325,0.015844872
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2012,7.177812734,8.015189948,5.566449667
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2012,663.7291026,728.9763596,598.1153147
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2012,0.053007428,0.057916381,0.047853814
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2012,18.43577136,20.2480823,16.61327964
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2012,4978.8622,5392.149465,4712.111449
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2012,0.397617833,0.425551206,0.378597812
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2012,138.2931151,149.7726019,130.8838334
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2013,674.9710541,743.5619781,602.3489102
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2013,0.053409728,0.058589814,0.047859558
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2013,17.56776715,19.35301316,15.67759882
Deaths,Oman,Both,All Ages,Total cancers,Number,2015,1306.993792,1407.296653,1184.703705
Deaths,Oman,Both,All Ages,Total cancers,Percent,2015,0.102001221,0.108446357,0.093523864
Deaths,Oman,Both,All Ages,Total cancers,Rate,2015,31.67846237,34.10956832,28.71443763
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2014,260.5922975,293.0730587,202.6771452
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2014,0.020743799,0.02310576,0.016110195
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2014,6.576816186,7.396564114,5.115156288
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2014,683.6105618,754.7247943,611.6540596
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2014,0.054416239,0.059681799,0.048894439
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2014,17.25293131,19.04770897,15.43689648
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2014,5087.265376,5491.694105,4787.322996
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2014,0.404960767,0.431608192,0.3859321
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2014,128.392165,138.5991183,120.8222333
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2015,5246.395081,5680.635143,4906.688951
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2015,0.409443054,0.437771546,0.390948186
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2015,127.1603049,137.685265,118.9266255
Deaths,Oman,Both,All Ages,Total cancers,Number,2014,1268.588521,1362.419388,1158.096898
Deaths,Oman,Both,All Ages,Total cancers,Percent,2014,0.100983702,0.107162858,0.092452338
Deaths,Oman,Both,All Ages,Total cancers,Rate,2014,32.01657761,34.38467665,29.22799521
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2015,713.8469118,789.7214132,635.5222449
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2015,0.055708068,0.061267321,0.049917151
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2015,17.30197394,19.1409938,15.40356782
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2015,265.77849,301.4461688,209.5601323
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2015,0.020742207,0.023268471,0.016150082
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2015,6.441846887,7.306347719,5.079245827
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2016,5372.100196,5819.680843,5012.696532
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2016,0.408599534,0.438062848,0.389471916
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2016,122.8936111,133.1325866,114.6717961
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2016,742.2156694,825.6845964,657.2703544
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2016,0.056448568,0.062135245,0.05057721
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2016,16.97912558,18.88858324,15.03589367
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2017,267.036639,301.3771461,212.922957
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.020375647,0.022863354,0.01601569
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2017,5.921844594,6.683384834,4.721811458
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2018,711.3128744,806.0802259,615.545038
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2018,0.056657232,0.063185718,0.05021304
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2018,15.70717701,17.79982515,13.59243621
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2016,270.842615,306.4095869,214.8995095
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2016,0.020600668,0.023119043,0.016140577
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2016,6.195868616,7.009508245,4.916099064
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2018,249.2316412,284.1077784,198.0034168
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2018,0.019854467,0.022236204,0.015648241
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2018,5.503521229,6.27365443,4.372302019
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2017,5372.089454,5840.460676,4967.663812
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2017,0.409880834,0.44171749,0.390264316
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2017,119.1322622,129.5189327,110.1636584
Deaths,Oman,Both,All Ages,Total cancers,Number,2016,1355.880285,1471.875634,1216.053672
Deaths,Oman,Both,All Ages,Total cancers,Percent,2016,0.103127477,0.11041144,0.093784819
Deaths,Oman,Both,All Ages,Total cancers,Rate,2016,31.01748262,33.67102348,27.81877135
Deaths,Oman,Both,All Ages,Total cancers,Number,2017,1382.497157,1524.035501,1232.654955
Deaths,Oman,Both,All Ages,Total cancers,Percent,2017,0.105484442,0.113781131,0.09545789
Deaths,Oman,Both,All Ages,Total cancers,Rate,2017,30.65846449,33.79724005,27.33554133
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2017,744.2436219,835.5808754,652.0160156
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2017,0.056780795,0.062769398,0.050796062
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2017,16.50445829,18.52996693,14.45920504
Deaths,Oman,Both,All Ages,Total cancers,Number,2018,1359.256368,1521.823454,1194.410011
Deaths,Oman,Both,All Ages,Total cancers,Percent,2018,0.108282764,0.118295403,0.097485371
Deaths,Oman,Both,All Ages,Total cancers,Rate,2018,30.01503438,33.60483302,26.37490498
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2018,5078.600983,5606.853374,4658.844742
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2018,0.404552684,0.437100819,0.382204971
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2018,112.145425,123.8102691,102.8763877
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Number,2019,4998.347403,5558.228601,4524.505648
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Percent,2019,0.403914643,0.436928364,0.380408335
Deaths,Oman,Both,All Ages,Cardiovascular diseases,Rate,2019,109.0390261,121.2528431,98.70216082
Deaths,Oman,Both,All Ages,Diabetes mellitus,Number,2019,705.2457938,813.4116284,599.5409127
Deaths,Oman,Both,All Ages,Diabetes mellitus,Percent,2019,0.056984814,0.06396272,0.050156842
Deaths,Oman,Both,All Ages,Diabetes mellitus,Rate,2019,15.38494792,17.74458728,13.0789943
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Number,2019,243.7357104,281.3029006,191.0759845
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Percent,2019,0.01969774,0.022147001,0.015565562
Deaths,Oman,Both,All Ages,Chronic respiratory diseases,Rate,2019,5.3170983,6.136627137,4.168325562
Deaths,Oman,Both,All Ages,Total cancers,Number,2019,1363.218102,1557.400861,1175.634634
Deaths,Oman,Both,All Ages,Total cancers,Percent,2019,0.110164344,0.121158135,0.098732088
Deaths,Oman,Both,All Ages,Total cancers,Rate,2019,29.73862402,33.97472392,25.64648776
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2009,23332.39943,27143.83192,19968.26071
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2009,0.173845321,0.193569395,0.155964024
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2009,81.81253389,95.17690946,70.01654549
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2009,6033.191895,6920.564773,4832.458648
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2009,0.04494727,0.048780565,0.036893664
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2009,21.15473455,24.26621152,16.94449334
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2009,3492.25754,3997.141925,3010.747195
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2009,0.026010109,0.02784088,0.023696945
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2009,12.24522318,14.01554564,10.55685926
Deaths,Peru,Both,All Ages,Total cancers,Number,2009,26856.318,30653.98806,23476.64591
Deaths,Peru,Both,All Ages,Total cancers,Percent,2009,0.200040553,0.209885639,0.186042389
Deaths,Peru,Both,All Ages,Total cancers,Rate,2009,94.16877301,107.4848922,82.31831856
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2010,3810.283979,4447.026512,3179.930864
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2010,0.027282477,0.029272356,0.024739672
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2010,13.17948902,15.3819341,10.99914445
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2010,24664.80894,28874.51093,20730.97594
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2010,0.176684585,0.196483808,0.158645523
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2010,85.31374047,99.87478671,71.70690458
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2011,3981.870864,4618.334258,3302.354899
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2011,0.028352258,0.030322158,0.025512214
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2011,13.54719629,15.71258408,11.23533424
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2010,6475.144214,7522.969207,5071.431598
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2010,0.046380315,0.050377623,0.037555612
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2010,22.39704246,26.02139121,17.54170487
Deaths,Peru,Both,All Ages,Total cancers,Number,2010,28118.97299,32427.18953,23884.8454
Deaths,Peru,Both,All Ages,Total cancers,Percent,2010,0.201353468,0.211090195,0.187341461
Deaths,Peru,Both,All Ages,Total cancers,Rate,2010,97.26143711,112.1632378,82.61590457
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2011,6678.06388,7827.350713,5127.764899
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2011,0.047563885,0.051877979,0.037924892
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2011,22.72023512,26.6303605,17.44577863
Deaths,Peru,Both,All Ages,Total cancers,Number,2011,28613.10304,33098.80225,24217.29457
Deaths,Peru,Both,All Ages,Total cancers,Percent,2011,0.20374034,0.213861649,0.189103006
Deaths,Peru,Both,All Ages,Total cancers,Rate,2011,97.34803983,112.6093704,82.3925372
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2011,25132.62965,29633.56262,21006.67916
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2011,0.179043004,0.201982371,0.159602128
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2011,85.50670751,100.8198667,71.4693208
Deaths,Peru,Both,All Ages,Total cancers,Number,2013,29379.62565,33308.37048,25840.29549
Deaths,Peru,Both,All Ages,Total cancers,Percent,2013,0.205119845,0.215013522,0.190137434
Deaths,Peru,Both,All Ages,Total cancers,Rate,2013,95.45281523,108.2170947,83.95372289
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2012,25573.17847,29829.33756,21679.04603
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2012,0.180079142,0.202260811,0.16122897
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2012,85.23691728,99.42294741,72.25754338
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2012,4136.971267,4736.560401,3498.463839
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2012,0.029116822,0.031261207,0.026068113
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2012,13.78877006,15.78723613,11.66058702
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2012,6865.340674,7989.658028,5233.440203
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2012,0.048330498,0.052970936,0.038472582
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2012,22.88258676,26.63000304,17.44336592
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2013,4293.551708,4905.772456,3670.625849
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2013,0.029976811,0.032199915,0.026915101
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2013,13.94951735,15.93858946,11.92566492
Deaths,Peru,Both,All Ages,Total cancers,Number,2012,28996.32882,33172.22395,25064.64156
Deaths,Peru,Both,All Ages,Total cancers,Percent,2012,0.20408263,0.213974147,0.189763987
Deaths,Peru,Both,All Ages,Total cancers,Rate,2012,96.64647998,110.5649856,83.54193365
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2013,25939.4896,30200.46696,22302.91738
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2013,0.181150254,0.20328588,0.161664461
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2013,84.2759992,98.11968425,72.46097269
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2013,6973.299594,8065.085383,5432.048049
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2013,0.048697167,0.053608371,0.038258286
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2013,22.65587334,26.20302634,17.64843041
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2014,4332.340299,5010.044458,3670.801547
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2014,0.030387613,0.032765506,0.027023922
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2014,13.74547284,15.89566499,11.64656963
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2014,6892.511288,7989.364996,5352.81211
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2014,0.048368238,0.053545041,0.037869377
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2014,21.86827907,25.34833184,16.98318424
Deaths,Peru,Both,All Ages,Total cancers,Number,2014,29408.07805,33644.55884,25657.40057
Deaths,Peru,Both,All Ages,Total cancers,Percent,2014,0.206263423,0.216009677,0.191652409
Deaths,Peru,Both,All Ages,Total cancers,Rate,2014,93.3047522,106.7460859,81.40475546
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2014,25674.2671,30175.24735,21885.39988
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2014,0.180122363,0.203385328,0.159151211
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2014,81.45826892,95.73879572,69.43710533
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2015,25741.56226,31202.08597,21042.30866
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2015,0.181340992,0.206283491,0.159414367
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2015,80.13344502,97.13204719,65.50467556
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2015,4395.638987,5265.360296,3594.992131
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2015,0.030951797,0.033580155,0.027378165
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2015,13.68361763,16.39105877,11.19120516
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2015,6838.028788,8147.56237,5191.694229
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2015,0.048194601,0.05363951,0.037648599
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2015,21.28677344,25.36334954,16.16173641
Deaths,Peru,Both,All Ages,Total cancers,Number,2015,29761.58884,34901.96994,24989.06357
Deaths,Peru,Both,All Ages,Total cancers,Percent,2015,0.20954839,0.219814339,0.194333022
Deaths,Peru,Both,All Ages,Total cancers,Rate,2015,92.64778178,108.6497805,77.79091771
Deaths,Peru,Both,All Ages,Total cancers,Number,2017,31436.5678,39749.32647,24038.72578
Deaths,Peru,Both,All Ages,Total cancers,Percent,2017,0.21342662,0.225093075,0.195472732
Deaths,Peru,Both,All Ages,Total cancers,Rate,2017,94.58865916,119.6006993,72.32948754
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2016,26403.84563,33520.54007,20807.12658
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2016,0.182987697,0.207134116,0.15994662
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2016,80.93751509,102.7528056,63.78150916
Deaths,Peru,Both,All Ages,Total cancers,Number,2016,30525.73833,37858.1479,24059.33262
Deaths,Peru,Both,All Ages,Total cancers,Percent,2016,0.211330746,0.222046743,0.194440378
Deaths,Peru,Both,All Ages,Total cancers,Rate,2016,93.57263489,116.0491718,73.7507189
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2016,4512.271086,5668.124033,3530.364977
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2016,0.031243295,0.033976958,0.027527076
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2016,13.83177338,17.37488853,10.82186938
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2016,6859.485909,8508.965603,5120.895238
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2016,0.047568717,0.053034551,0.03760908
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2016,21.02685162,26.08311462,15.69743065
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2017,27352.43967,34970.35509,21012.1814
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2017,0.185964985,0.209803656,0.161876291
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2017,82.30003381,105.2213785,63.22299804
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2017,6920.965469,8661.137776,5095.118367
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.047077737,0.052514538,0.037612938
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2017,20.82431034,26.06026887,15.33056718
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2017,4605.35434,5932.294474,3496.948109
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2017,0.031271098,0.034209361,0.027503076
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2017,13.85692913,17.84952427,10.52187487
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2018,6941.055905,8840.411697,5038.754808
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2018,0.046396912,0.052083767,0.03753368
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2018,20.60377875,26.24181237,14.95700232
Deaths,Peru,Both,All Ages,Total cancers,Number,2018,32384.41732,41609.97927,24794.22703
Deaths,Peru,Both,All Ages,Total cancers,Percent,2018,0.216008671,0.228770338,0.198230664
Deaths,Peru,Both,All Ages,Total cancers,Rate,2018,96.12966364,123.5147532,73.59899922
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2018,28272.16493,36437.63077,21520.86645
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2018,0.18894535,0.212858686,0.162478452
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2018,83.92288422,108.1611923,63.88238
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2018,4689.518348,6130.616446,3535.379218
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2018,0.031287903,0.034424679,0.027326413
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2018,13.9203314,18.19807629,10.49439339
Deaths,Peru,Both,All Ages,Diabetes mellitus,Number,2019,4761.153939,6267.648298,3582.626545
Deaths,Peru,Both,All Ages,Diabetes mellitus,Percent,2019,0.031212353,0.034478111,0.027302825
Deaths,Peru,Both,All Ages,Diabetes mellitus,Rate,2019,14.00528985,18.4367555,10.53856351
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Number,2019,6961.172518,8989.861724,5132.370425
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Percent,2019,0.045724635,0.051832372,0.037032546
Deaths,Peru,Both,All Ages,Chronic respiratory diseases,Rate,2019,20.47680878,26.44434958,15.09725086
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Number,2019,29215.41461,37411.53687,22028.73678
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Percent,2019,0.191849435,0.216311613,0.16460817
Deaths,Peru,Both,All Ages,Cardiovascular diseases,Rate,2019,85.93932372,110.0488294,64.79917421
Deaths,Peru,Both,All Ages,Total cancers,Number,2019,33336.76222,42739.61229,25852.80887
Deaths,Peru,Both,All Ages,Total cancers,Percent,2019,0.218492742,0.230979233,0.201126502
Deaths,Peru,Both,All Ages,Total cancers,Rate,2019,98.06257549,125.7217611,76.04796783
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2009,8145.954408,9533.612832,6904.796138
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2009,0.112999521,0.130112831,0.098510868
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2009,81.09398052,94.90829123,68.73809691
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2009,1241.241613,1592.41484,996.1250352
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2009,0.017211279,0.021368293,0.014139439
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2009,12.3567133,15.85268607,9.916547547
